Flight_ID,Aeronave,DepartureStation,ArrivalStation,Destination_Type,Origin_Type,STD,STA,Capacity,Passengers,Bookings,Horario,Periodo,TiempoVuelo,Dia_Semana,Mapeo_Dia_Semana,Mapeo_Destination_Type,Mapeo_Origin_Type,abordaje_predicho
77840483777dd011428100f0a2d1e8a9,XA-VXO,BD,AT,Ciudad Principal,Playa,2024-01-13 09:45:00,2024-01-13 11:20:00,240,,,1,0,95.0,Saturday,6,3,3,218.66666666666666
515eea20b5a563d5e1c661f79fde316a,XA-VXA,BD,AT,Ciudad Principal,Playa,2024-01-14 09:45:00,2024-01-14 11:20:00,240,,,1,0,95.0,Sunday,5,3,3,218.66666666666666
a7df99636ee24e0a708855029eb8086b,XA-VYA,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-29 11:15:00,2024-01-29 12:40:00,180,,,1,0,85.0,Monday,1,3,0,214.0
c7beeb52c5483aa0c2eba5dffe223dd0,XA-VBJ,AQ,AT,Ciudad Principal,Playa,2024-01-10 15:25:00,2024-01-10 16:55:00,220,,,2,0,90.0,Wednesday,4,3,3,218.66666666666666
c1a09c8fb993fc75579e3edf06c8ff17,XA-VXK,AF,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-11 08:50:00,2024-01-11 12:25:00,240,,,1,0,215.0,Thursday,0,3,1,195.0
4458ab82c3c0802313cd604201592396,XA-VBP,BD,AT,Ciudad Principal,Playa,2024-01-24 17:40:00,2024-01-24 19:15:00,220,,,2,0,95.0,Wednesday,4,3,3,218.66666666666666
085d9d636d1b05fb94543ae7f24f348c,XA-VXI,AF,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-27 08:50:00,2024-01-27 12:25:00,240,,,1,0,215.0,Saturday,6,3,1,218.66666666666666
0910dbd5a51b033d71b0880c4b2a3fbf,XA-VBI,AY,AT,Ciudad Principal,Playa,2024-01-05 12:10:00,2024-01-05 14:55:00,220,,,1,1,165.0,Friday,2,3,3,224.0
158c344222b88f17cbd832f8e052f581,XA-VIK,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-03 20:20:00,2024-01-03 22:00:00,186,,,3,1,100.0,Wednesday,4,3,0,213.5
ae2ce4fd9b123143d5c2be535523a280,XA-VII,AK,AT,Ciudad Principal,Playa,2024-01-24 19:45:00,2024-01-24 21:10:00,186,,,2,0,85.0,Wednesday,4,3,3,218.66666666666666
81320632816f3796ba262b9d84523efb,XA-VBU,BE,AT,Ciudad Principal,Playa,2024-01-16 22:25:00,2024-01-16 23:45:00,220,,,3,0,80.0,Tuesday,3,3,3,218.66666666666666
06f357ecef82cb4abfa48fd58e152252,XA-VXP,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-25 18:40:00,2024-01-25 23:59:00,240,,,2,0,319.0,Thursday,0,3,1,195.0
c9d430e62f821536604ca8f3065c9549,XA-VXK,BT,AT,Ciudad Principal,Playa,2024-01-18 16:40:00,2024-01-18 18:20:00,240,,,2,0,100.0,Thursday,0,3,3,195.0
4e9562a44505a6cbfdb0745c1f0216d8,XA-VAT,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-27 11:15:00,2024-01-27 12:40:00,186,,,1,0,85.0,Saturday,6,3,0,213.5
51fa7b6123fdc376d98d8739269977d6,XA-VYD,BP,AT,Ciudad Principal,MX Amigos y Familia,2024-01-21 18:00:00,2024-01-21 19:10:00,180,,,2,0,70.0,Sunday,5,3,2,218.66666666666666
11aab0c4bedfcb0c165d169424dec5a1,XA-VAP,AI,AT,Ciudad Principal,Playa,2024-01-18 14:05:00,2024-01-18 15:20:00,186,,,2,0,75.0,Thursday,0,3,3,195.0
f72a2998126e40170ad17756bc53b2be,XA-VBP,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-21 18:05:00,2024-01-21 19:30:00,220,,,2,0,85.0,Sunday,5,3,0,213.5
23bb6fdae9eefe920fad473e4d01c48f,XA-VAC,AK,AT,Ciudad Principal,Playa,2024-01-01 10:25:00,2024-01-01 11:55:00,180,,,1,1,90.0,Monday,1,3,3,224.0
7ebbdba8fee77a7b7589722ba64ca3f2,XA-VBS,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-03 07:00:00,2024-01-03 08:40:00,240,,,1,1,100.0,Wednesday,4,3,0,213.5
41986efa8214a55e26bbcf401bf8186f,XA-VAT,AK,AT,Ciudad Principal,Playa,2024-01-15 11:05:00,2024-01-15 12:40:00,186,,,1,0,95.0,Monday,1,3,3,219.5
83a5e2f40637b6cd47a1f525f100acb5,XA-VBK,AK,AT,Ciudad Principal,Playa,2024-01-08 10:25:00,2024-01-08 11:55:00,240,,,1,0,90.0,Monday,1,3,3,219.5
0df54b15a22dcdd81d89ea695d102ef3,XA-VCC,BB,AT,Ciudad Principal,Ecoturismo,2024-01-16 12:50:00,2024-01-16 14:05:00,230,,,1,0,75.0,Tuesday,3,3,4,218.66666666666666
b297d8d0c80fd7a404d3193d8516d60e,XA-VBV,AJ,AT,Ciudad Principal,MX Amigos y Familia,2024-01-10 07:15:00,2024-01-10 10:05:00,220,,,1,0,170.0,Wednesday,4,3,2,218.66666666666666
833673fe2a331b4d2653a0c12ffef72a,XA-VXK,BD,AT,Ciudad Principal,Playa,2024-01-15 09:45:00,2024-01-15 11:20:00,240,,,1,0,95.0,Monday,1,3,3,219.5
b64eb81c0601d107ae42a46180903130,XA-VCC,AK,AT,Ciudad Principal,Playa,2024-01-05 16:40:00,2024-01-05 18:10:00,230,,,2,1,90.0,Friday,2,3,3,224.0
c136e9d25472732d4f6884c93c004622,XA-VAO,AK,AT,Ciudad Principal,Playa,2024-01-08 19:45:00,2024-01-08 21:10:00,186,,,2,0,85.0,Monday,1,3,3,219.5
60f1329bd5ad1a6af0943839eb225eb8,XA-VBQ,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-27 16:00:00,2024-01-27 17:40:00,220,,,2,0,100.0,Saturday,6,3,0,213.5
66941c1ee1c718e47c044a83b54bf1ed,XA-VYB,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-22 20:25:00,2024-01-22 21:50:00,180,,,3,0,85.0,Monday,1,3,0,214.0
d440cb47ed4326dd268aec151ea218a1,XA-VXI,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-22 22:20:00,2024-01-22 23:55:00,240,,,3,0,95.0,Monday,1,3,0,214.0
baa06c561231fb6ff29d5b8301ce8aa1,XA-VAT,AK,AT,Ciudad Principal,Playa,2024-01-28 23:25:00,2024-01-29 00:45:00,186,,,3,0,80.0,Sunday,5,3,3,218.66666666666666
6dfb4dc84a480cec90acfd902183c02d,XA-VAK,AK,AT,Ciudad Principal,Playa,2024-01-10 19:45:00,2024-01-10 21:10:00,186,,,2,0,85.0,Wednesday,4,3,3,218.66666666666666
52eba918fb226ee6a37e7ab6f42272e6,XA-VBU,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-13 23:55:00,2024-01-14 05:15:00,220,,,3,0,320.0,Saturday,6,3,1,218.66666666666666
87d6b0d93e4f981f636f57ddcee07cbc,XA-VBP,BO,AT,Ciudad Principal,MX Amigos y Familia,2024-01-29 08:10:00,2024-01-29 09:50:00,220,,,1,0,100.0,Monday,1,3,2,219.5
3e7458594831dde423bc1ba8f645aee3,XA-VXG,BH,AT,Ciudad Principal,Playa,2024-01-22 10:05:00,2024-01-22 13:10:00,240,,,1,0,185.0,Monday,1,3,3,219.5
6bbbec92bb4d08212ce7e8733228d994,XA-VXP,BE,AT,Ciudad Principal,Playa,2024-01-24 22:25:00,2024-01-24 23:45:00,240,,,3,0,80.0,Wednesday,4,3,3,218.66666666666666
59d7be9a39bf60aa948a9e3bd6f82c31,XA-VBP,AY,AT,Ciudad Principal,Playa,2024-01-14 12:10:00,2024-01-14 14:55:00,220,,,1,0,165.0,Sunday,5,3,3,218.66666666666666
1ccd4d0ac812d5235166545597fb0358,XA-VBU,BE,AT,Ciudad Principal,Playa,2024-01-17 22:25:00,2024-01-17 23:45:00,220,,,3,0,80.0,Wednesday,4,3,3,218.66666666666666
a3049a2f1cd681575ab65b51df08539f,XA-VXK,AF,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-21 08:50:00,2024-01-21 12:25:00,240,,,1,0,215.0,Sunday,5,3,1,218.66666666666666
201b712384e3621016a8bd6d8564c023,XA-VXL,AF,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-05 08:50:00,2024-01-05 12:25:00,240,,,1,1,215.0,Friday,2,3,1,224.0
84c5e75b29c08d5c06747a7e89341f44,XA-VXO,BE,AT,Ciudad Principal,Playa,2024-01-02 14:00:00,2024-01-02 15:20:00,240,,,2,1,80.0,Tuesday,3,3,3,224.0
8b7ccd79d61448c5ebd26e65dc4b0eeb,XA-VXN,AJ,AT,Ciudad Principal,MX Amigos y Familia,2024-01-02 07:45:00,2024-01-02 10:40:00,240,,,1,1,175.0,Tuesday,3,3,2,224.0
d55d5c295ba832b11c2b6192238fd0f5,XA-VAR,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-03 11:10:00,2024-01-03 12:40:00,186,,,1,1,90.0,Wednesday,4,3,0,213.5
c0b6a192f11328060ecebe00630fe855,XA-VXK,BE,AT,Ciudad Principal,Playa,2024-01-01 22:25:00,2024-01-01 23:45:00,240,,,3,1,80.0,Monday,1,3,3,224.0
df587d26931f5eca91075be0c750a588,XA-VXP,AY,AT,Ciudad Principal,Playa,2024-01-23 12:10:00,2024-01-23 14:55:00,240,,,1,0,165.0,Tuesday,3,3,3,218.66666666666666
f7386782d871f93db927faaa94b54524,XA-VXE,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-12 12:05:00,2024-01-12 13:45:00,240,,,1,0,100.0,Friday,2,3,0,213.5
2b48ba4d012c0a3ce44fd1b6f5135e03,XA-VXO,BT,AT,Ciudad Principal,Playa,2024-01-12 16:40:00,2024-01-12 18:20:00,240,,,2,0,100.0,Friday,2,3,3,218.66666666666666
2f5df9fe48faabb7dda11f2aac6f15c6,XA-VAU,AK,AT,Ciudad Principal,Playa,2024-01-01 11:05:00,2024-01-01 12:35:00,186,,,1,1,90.0,Monday,1,3,3,224.0
e504ca6ba0b2746c514d587cb20abb37,XA-VIP,AK,AT,Ciudad Principal,Playa,2024-01-26 19:45:00,2024-01-26 21:10:00,186,,,2,0,85.0,Friday,2,3,3,218.66666666666666
7657474becdb8c626ec45ef5f9c4fc9b,XA-VBP,BO,AT,Ciudad Principal,MX Amigos y Familia,2024-01-28 08:10:00,2024-01-28 09:50:00,220,,,1,0,100.0,Sunday,5,3,2,218.66666666666666
a96fc3faaaa5e330e188cda770b08289,XA-VBV,BL,AT,Ciudad Principal,Ecoturismo,2024-01-20 22:20:00,2024-01-20 23:55:00,220,,,3,0,95.0,Saturday,6,3,4,218.66666666666666
a3ac84edea0eea9739aecc206fd8faf4,XA-VCC,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-28 22:20:00,2024-01-28 23:55:00,230,,,3,0,95.0,Sunday,5,3,0,213.5
1a428c8e671a31b465faac932506766a,XA-VAA,AU,AT,Ciudad Principal,Ecoturismo,2024-01-29 16:00:00,2024-01-29 18:05:00,186,,,2,0,125.0,Monday,1,3,4,219.5
09f9bcfed863187f0616e35a12a22c78,XA-VYD,BL,AT,Ciudad Principal,Ecoturismo,2024-01-25 22:20:00,2024-01-25 23:55:00,180,,,3,0,95.0,Thursday,0,3,4,195.0
3fea6a0fa659c72efc0751c1b6e28986,XA-VAK,AK,AT,Ciudad Principal,Playa,2024-01-15 19:45:00,2024-01-15 21:10:00,186,,,2,0,85.0,Monday,1,3,3,219.5
87963d8fbbc73e6afedaae388f45210b,XA-VXI,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-24 19:40:00,2024-01-24 21:20:00,240,,,2,0,100.0,Wednesday,4,3,0,213.5
392b20e0e02c5d9a13dcf165a83218b8,XA-VYD,BS,AT,Ciudad Principal,Playa,2024-01-06 16:35:00,2024-01-06 17:50:00,180,,,2,1,75.0,Saturday,6,3,3,224.0
5f2ba0e1ccc5682faea82f5856526cc8,XA-VYD,AU,AT,Ciudad Principal,Ecoturismo,2024-01-19 17:10:00,2024-01-19 19:15:00,180,,,2,0,125.0,Friday,2,3,4,218.66666666666666
72f1901a2b452f8e9b424b055b98094d,XA-VXP,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-22 18:40:00,2024-01-22 23:59:00,240,,,2,0,319.0,Monday,1,3,1,219.5
be1062cc7fb1250450f1cb6bf89c4cfa,XA-VXP,AQ,AT,Ciudad Principal,Playa,2024-01-01 15:25:00,2024-01-01 16:55:00,240,,,2,1,90.0,Monday,1,3,3,224.0
16e0980d861ecce409895fb6c77fa32b,XA-VBX,BT,AT,Ciudad Principal,Playa,2024-01-28 16:40:00,2024-01-28 18:20:00,240,,,2,0,100.0,Sunday,5,3,3,218.66666666666666
70640cc3a67183422507b1dee2d1833b,XA-VAC,BG,AT,Ciudad Principal,MX Amigos y Familia,2024-01-04 21:20:00,2024-01-04 23:00:00,180,,,3,1,100.0,Thursday,0,3,2,195.0
ffaf479793b9c2c79d4197614dd12422,XA-VCC,AU,AT,Ciudad Principal,Ecoturismo,2024-01-05 21:45:00,2024-01-05 23:50:00,230,,,3,1,125.0,Friday,2,3,4,224.0
55828ca5306124d8359275c57c320089,XA-VAN,AK,AT,Ciudad Principal,Playa,2024-01-16 11:05:00,2024-01-16 12:40:00,186,,,1,0,95.0,Tuesday,3,3,3,218.66666666666666
aaf9b9f6216dda45f8bc455c7f86e04d,XA-VXG,AK,AT,Ciudad Principal,Playa,2024-01-10 14:25:00,2024-01-10 16:00:00,240,,,2,0,95.0,Wednesday,4,3,3,218.66666666666666
ce2843a653cf037040759801de662c21,XA-VCC,BD,AT,Ciudad Principal,Playa,2024-01-27 17:25:00,2024-01-27 19:00:00,230,,,2,0,95.0,Saturday,6,3,3,218.66666666666666
0ffd18ccc9256a687d47b40f82790a77,XA-VYF,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-07 08:05:00,2024-01-07 09:45:00,180,,,1,1,100.0,Sunday,5,3,0,213.5
d0c6842556e35721128c7a9fe63d22cd,XA-VIJ,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-06 08:05:00,2024-01-06 09:45:00,186,,,1,1,100.0,Saturday,6,3,0,213.5
be7803193de7c7cf20e45a6e43a9a786,XA-VAI,BL,AT,Ciudad Principal,Ecoturismo,2024-01-12 22:20:00,2024-01-12 23:55:00,180,,,3,0,95.0,Friday,2,3,4,218.66666666666666
016ff3768db54f65a3fa59a7aa36d024,XA-VXN,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-30 10:00:00,2024-01-30 11:40:00,240,,,1,0,100.0,Tuesday,3,3,0,213.5
3227a859df2fa9dd031a4258080634f7,XA-VXI,BD,AT,Ciudad Principal,Playa,2024-01-15 17:40:00,2024-01-15 19:15:00,240,,,2,0,95.0,Monday,1,3,3,219.5
6a86e22fb88b9f3e82cbb77a3c50245c,XA-VXG,AK,AT,Ciudad Principal,Playa,2024-01-09 22:05:00,2024-01-09 23:30:00,240,,,3,0,85.0,Tuesday,3,3,3,218.66666666666666
eaee19c28af2f913af3c5a5f2ce56af5,XA-VBS,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-06 23:50:00,2024-01-07 05:15:00,240,,,3,1,325.0,Saturday,6,3,1,224.0
72a7df1fdc09b7f7b0846a0a8cdd4829,XA-VXO,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-07 23:50:00,2024-01-08 05:15:00,240,,,3,1,325.0,Sunday,5,3,1,224.0
bacf29e97ae687f3d7fd06f9caf244e8,XA-VXI,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-25 08:10:00,2024-01-25 09:35:00,240,,,1,0,85.0,Thursday,0,3,0,197.0
4387bdbd93c4d69ced58545873ad5f3b,XA-VXD,BT,AT,Ciudad Principal,Playa,2024-01-25 16:40:00,2024-01-25 18:20:00,240,,,2,0,100.0,Thursday,0,3,3,195.0
86d03c803b9d01eb52a1ceff44230b63,XA-VXP,BO,AT,Ciudad Principal,MX Amigos y Familia,2024-01-24 08:10:00,2024-01-24 09:50:00,240,,,1,0,100.0,Wednesday,4,3,2,218.66666666666666
1bc9953069f678c3c6db85f342db4b3f,XA-VXP,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-09 08:30:00,2024-01-09 13:50:00,240,,,1,0,320.0,Tuesday,3,3,1,218.66666666666666
7204077ab4828d1526e544474dcd2a34,XA-VXA,AK,AT,Ciudad Principal,Playa,2024-01-14 16:35:00,2024-01-14 18:10:00,240,,,2,0,95.0,Sunday,5,3,3,218.66666666666666
26706a0de16a5103aac2bf1d7654b5db,XA-VXI,BB,AT,Ciudad Principal,Ecoturismo,2024-01-18 12:50:00,2024-01-18 14:05:00,240,,,1,0,75.0,Thursday,0,3,4,195.0
5599f918abaedc225df7b1db80bdeb33,XA-VBU,BE,AT,Ciudad Principal,Playa,2024-01-14 14:00:00,2024-01-14 15:20:00,220,,,2,0,80.0,Sunday,5,3,3,218.66666666666666
2c1984bf9850babfcb85cf956b7e2049,XA-VAA,AK,AT,Ciudad Principal,Playa,2024-01-29 23:25:00,2024-01-30 00:45:00,186,,,3,0,80.0,Monday,1,3,3,219.5
56eb5f87b2b673c2d1cb74fef04c316a,XA-VAC,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-26 23:10:00,2024-01-27 04:30:00,180,,,3,0,320.0,Friday,2,3,1,218.66666666666666
7a00ea62e49d1acdc9919d21989ca2c0,XA-VYB,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-13 11:15:00,2024-01-13 12:40:00,180,,,1,0,85.0,Saturday,6,3,0,213.5
95458bf5bf61da0247123fad076274dc,XA-VXD,BH,AT,Ciudad Principal,Playa,2024-01-07 10:00:00,2024-01-07 13:10:00,240,,,1,1,190.0,Sunday,5,3,3,224.0
975da418b691f66ee7c4d4f3c878810b,XA-VYB,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-16 15:50:00,2024-01-16 17:15:00,180,,,2,0,85.0,Tuesday,3,3,0,213.5
0889654cf70a904860e6c0c1baa12ac7,XA-VYB,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-28 11:15:00,2024-01-28 12:40:00,180,,,1,0,85.0,Sunday,5,3,0,213.5
f23800e0a9b2e06b764825e118b1ca6b,XA-VIF,AK,AT,Ciudad Principal,Playa,2024-01-11 11:05:00,2024-01-11 12:40:00,186,,,1,0,95.0,Thursday,0,3,3,195.0
c046d769cd9b01100f84d07add46efc3,XA-VXP,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-08 05:00:00,2024-01-08 06:40:00,240,,,0,0,100.0,Monday,1,3,0,198.14285714285714
6ccd341706ba99e3e5e92ab39adc7cea,XA-VXI,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-26 08:10:00,2024-01-26 09:35:00,240,,,1,0,85.0,Friday,2,3,0,213.5
7f5b003e012dee45b7732704ccb04e4b,XA-VXO,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-16 22:20:00,2024-01-16 23:55:00,240,,,3,0,95.0,Tuesday,3,3,0,213.5
85d49951acd83aed26930f4cc8d6d980,XA-VCC,BB,AT,Ciudad Principal,Ecoturismo,2024-01-14 12:50:00,2024-01-14 14:05:00,230,,,1,0,75.0,Sunday,5,3,4,218.66666666666666
7d5943b8cf81a1976a6d792794e6088a,XA-VAQ,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-01 06:00:00,2024-01-01 07:25:00,186,,,0,1,85.0,Monday,1,3,0,198.14285714285714
2cf8e5cf580fb89d4374956ff4bcd7ca,XA-VXC,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-26 10:00:00,2024-01-26 11:40:00,240,,,1,0,100.0,Friday,2,3,0,213.5
a34bc6b75843e64f53d490a498c764e8,,BE,AT,Ciudad Principal,Playa,2024-01-19 22:25:00,2024-01-19 23:45:00,220,,,3,0,80.0,Friday,2,3,3,218.66666666666666
704bd2dd854a60ad93873bda55431bb4,XA-VXL,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-02 18:25:00,2024-01-02 23:50:00,240,,,2,1,325.0,Tuesday,3,3,1,224.0
6d3f57549ffe9b2f5b8898586bec256f,XA-VXM,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-01 10:00:00,2024-01-01 11:40:00,240,,,1,1,100.0,Monday,1,3,0,214.0
5b368943246b1a44e148dd3e7b9ab07e,XA-VCC,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-17 18:40:00,2024-01-17 23:59:00,230,,,2,0,319.0,Wednesday,4,3,1,218.66666666666666
42406bfe051fffc02020fb27682a51f2,XA-VAP,AK,AT,Ciudad Principal,Playa,2024-01-14 23:25:00,2024-01-15 00:45:00,186,,,3,0,80.0,Sunday,5,3,3,218.66666666666666
2de966591f4849ef7c8968ae629f83a8,XA-VAC,BG,AT,Ciudad Principal,MX Amigos y Familia,2024-01-03 07:45:00,2024-01-03 09:25:00,180,,,1,1,100.0,Wednesday,4,3,2,224.0
48645fffb20eb8ef16c4aafec50d970b,XA-VXN,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-10 23:55:00,2024-01-11 05:15:00,240,,,3,0,320.0,Wednesday,4,3,1,218.66666666666666
8fcbc96b7c06182d72110aa88780681c,XA-VBS,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-03 12:05:00,2024-01-03 13:45:00,240,,,1,1,100.0,Wednesday,4,3,0,213.5
a7aa18f4f41a2aa45c15e8a0278dc3de,XA-VBV,BH,AT,Ciudad Principal,Playa,2024-01-16 10:05:00,2024-01-16 13:10:00,220,,,1,0,185.0,Tuesday,3,3,3,218.66666666666666
08d09b0cbacf1f188b577c1319073a75,XA-VAM,AK,AT,Ciudad Principal,Playa,2024-01-06 06:10:00,2024-01-06 07:40:00,180,,,0,1,90.0,Saturday,6,3,3,224.0
f60faef0c2fc563fd475543d5cb335e2,XA-VBP,AP,AT,Ciudad Principal,MX Amigos y Familia,2024-01-26 08:45:00,2024-01-26 12:20:00,220,,,1,0,215.0,Friday,2,3,2,218.66666666666666
eeb4812ed21b4a4fddfc3cfb84ca8189,XA-VBK,BD,AT,Ciudad Principal,Playa,2024-01-09 09:45:00,2024-01-09 11:20:00,240,,,1,0,95.0,Tuesday,3,3,3,218.66666666666666
13c9ce1e20db5b5171dcb3d13ac1c461,XA-VBN,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-17 20:25:00,2024-01-17 22:00:00,220,,,3,0,95.0,Wednesday,4,3,0,213.5
5635a68cf1ab2fb27a6b8bed716d48f8,XA-VBK,BP,AT,Ciudad Principal,MX Amigos y Familia,2024-01-05 07:50:00,2024-01-05 09:00:00,240,,,1,1,70.0,Friday,2,3,2,224.0
f6c2b0f13015c20e51381683c1801444,XA-VAI,BT,AT,Ciudad Principal,Playa,2024-01-07 16:55:00,2024-01-07 18:25:00,180,,,2,1,90.0,Sunday,5,3,3,224.0
0c5db76a8513091bf8aaf9a13e3c68e8,XA-VXP,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-01 19:45:00,2024-01-02 01:10:00,240,,,2,1,325.0,Monday,1,3,1,224.0
d6d014de4ad947ae0efb9da3866b8445,XA-VAJ,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-04 15:45:00,2024-01-04 17:15:00,186,,,2,1,90.0,Thursday,0,3,0,219.0
9a166f06378e883af1a30c14df99e8d8,XA-VBR,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-08 08:30:00,2024-01-08 13:55:00,240,,,1,0,325.0,Monday,1,3,1,219.5
568c41122dbcb6b2932bf270dfff5060,XA-VXO,AU,AT,Ciudad Principal,Ecoturismo,2024-01-18 09:05:00,2024-01-18 11:10:00,240,,,1,0,125.0,Thursday,0,3,4,195.0
0284c251e78b682714e5373e87ca4e43,XA-VAO,AK,AT,Ciudad Principal,Playa,2024-01-22 19:45:00,2024-01-22 21:10:00,186,,,2,0,85.0,Monday,1,3,3,219.5
a0ad265f790d6e6fd06d2be897d27667,XA-VBK,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-03 18:00:00,2024-01-03 19:30:00,240,,,2,1,90.0,Wednesday,4,3,0,213.5
d001a22045fa354850df6e21e2882e24,XA-VAN,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-10 20:25:00,2024-01-10 21:50:00,186,,,3,0,85.0,Wednesday,4,3,0,213.5
541a25dd0d8e194723e67537b4d294c2,XA-VBN,AY,AT,Ciudad Principal,Playa,2024-01-02 12:10:00,2024-01-02 14:55:00,220,,,1,1,165.0,Tuesday,3,3,3,224.0
ae167be73aae35722547f0e5a5718db1,XA-VBN,BE,AT,Ciudad Principal,Playa,2024-01-19 14:00:00,2024-01-19 15:20:00,220,,,2,0,80.0,Friday,2,3,3,218.66666666666666
02ca73a02bfe4d9bee2d4cc2a58ef1ee,XA-VBV,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-17 16:00:00,2024-01-17 17:40:00,220,,,2,0,100.0,Wednesday,4,3,0,213.5
4104093dc97ab12e95d8502525b60102,XA-VAT,AK,AT,Ciudad Principal,Playa,2024-01-30 11:05:00,2024-01-30 12:40:00,186,,,1,0,95.0,Tuesday,3,3,3,218.66666666666666
c4a062b5b9797b6744d0266e6a3149b4,XA-VCC,AK,AT,Ciudad Principal,Playa,2024-01-26 16:35:00,2024-01-26 18:10:00,230,,,2,0,95.0,Friday,2,3,3,218.66666666666666
849ec2e934644ed3f1ad1a72f60ed9de,XA-VBN,AK,AT,Ciudad Principal,Playa,2024-01-01 14:30:00,2024-01-01 16:00:00,220,,,2,1,90.0,Monday,1,3,3,224.0
27213c8a1949464dc848b55fbbfae1c6,XA-VBK,BM,AT,Ciudad Principal,Ciudad Fronteriza,2024-01-11 18:40:00,2024-01-11 23:59:00,240,,,2,0,319.0,Thursday,0,3,1,195.0
7e669957b51da7f35d04d6f2208526ba,XA-VIU,AK,AT,Ciudad Principal,Playa,2024-01-02 11:05:00,2024-01-02 12:35:00,186,,,1,1,90.0,Tuesday,3,3,3,224.0
1478beba1eefaf019ceafe0dd29c49c9,XA-VAA,AW,AT,Ciudad Principal,Ciudad Principal,2024-01-04 08:05:00,2024-01-04 09:45:00,186,,,1,1,100.0,Thursday,0,3,0,219.0
b976bb6ce80da72c423a85ec2eeabc6f,XA-VBB,BH,AT,Ciudad Principal,Playa,2024-01-02 10:00:00,2024-01-02 13:10:00,240,,,1,1,190.0,Tuesday,3,3,3,224.0
8d327c792704b498109c3b5b442cb91c,XA-VBV,AU,AT,Ciudad Principal,Ecoturismo,2024-01-27 09:05:00,2024-01-27 11:10:00,220,,,1,0,125.0,Saturday,6,3,4,218.66666666666666
95b9143276a83b8bfe45daad9246436e,XA-VXH,AK,AT,Ciudad Principal,Playa,2024-01-21 10:20:00,2024-01-21 11:55:00,240,,,1,0,95.0,Sunday,5,3,3,218.66666666666666
cc0cc60046b6070b6ad75a4df089e38d,XA-VXO,BE,AT,Ciudad Principal,Playa,2024-01-15 14:00:00,2024-01-15 15:20:00,240,,,2,0,80.0,Monday,1,3,3,219.5
3aa2181437e756b107c09cc127984ae6,XA-VAN,AO,AT,Ciudad Principal,Ciudad Principal,2024-01-05 11:10:00,2024-01-05 12:40:00,186,,,1,1,90.0,Friday,2,3,0,213.5
8c92b381717e389a618b0989725c851f,XA-VBI,BB,AT,Ciudad Principal,Ecoturismo,2024-01-01 12:50:00,2024-01-01 14:05:00,220,,,1,1,75.0,Monday,1,3,4,224.0
05ed1270ae125fe42f3e6a281a1f15b6,XA-VBX,BD,AT,Ciudad Principal,Playa,2024-01-29 09:45:00,2024-01-29 11:20:00,240,,,1,0,95.0,Monday,1,3,3,219.5
